Fartøy ID,Siste fangstdato,Lokasjon (kode),Lon (lokasjon),Lat (lokasjon),Art,Art - gruppe,Rundvekt,date
1972011241.0,21.09.2006,30.0,17.491,69.74206,Lange,Annen torskefisk,12.6,2006-09-21
1992003394.0,31.01.2006,4.0,12.33333,67.33333,Sei,Sei,39.2,2006-01-31
,23.05.2000,13.0,23.48981,70.7379,Brosme,Annen torskefisk,280.0,2000-05-23
1997008771.0,03.06.2002,1.0,5.5,58.25,Sei,Sei,1.2,2002-03-06
2000013711.0,06.11.2001,17.0,10.5,58.75,Dypvannsreke,Dypvannsreke,98.0,2001-06-11
1999013090.0,14.03.2005,20.0,10.5,59.25,Rødspette,"Annen flatfisk, bunnfisk og dypvannsfisk",1.7,2005-03-14
1999004237.0,25.03.2016,15.0,13.44548,68.29821,Torsk,Torsk,1127.0,2016-03-25
2012056968.0,03.01.2013,25.0,16.61634,69.26902,Torsk,Torsk,84.0,2013-03-01
1983006959.0,12.10.2016,48.0,13.71385,68.08439,Brosme,Annen torskefisk,8.4,2016-12-10
2002019003.0,21.02.2021,15.0,13.44548,68.29821,Torsk,Torsk,0.0,2021-02-21
1999003656.0,03.07.2003,33.0,5.59752,62.21811,Hyse,Hyse,17.1,2003-03-07
1997009230.0,19.12.2007,24.0,25.53489,70.46517,Kongekrabbe,"Kongekrabbe, annen",149.0,2007-12-19
1999012621.0,07.12.2005,25.0,7.5,57.75,Hyse,Hyse,1.7,2005-07-12
1994010767.0,05.02.2016,30.0,17.491,69.74206,Torsk,Torsk,7.5,2016-05-02
1994006040.0,21.02.2019,19.0,13.5,68.75,Sei,Sei,9.45,2019-02-21
2000013200.0,31.10.2003,26.0,25.37756,71.13554,Sei,Sei,40.5,2003-10-31
1987005530.0,20.02.2014,18.0,11.56914,65.22203,Torsk,Torsk,126.0,2014-02-20
1990004459.0,04.06.2021,24.0,15.47374,69.26583,Torsk,Torsk,196.5,2021-04-06
1998012694.0,21.02.2019,30.0,7.67022,57.81892,Dypvannsreke,Dypvannsreke,3.5,2019-02-21
,25.03.2010,17.0,6.56095,58.25116,Lyr,Annen torskefisk,24.2,2010-03-25
1986008139.0,16.02.2009,3.0,11.5,67.25,Sei,Sei,74.3,2009-02-16
,16.04.2021,23.0,11.5,65.75,Hyse,Hyse,1.4,2021-04-16
1985005994.0,15.08.2008,25.0,16.61634,69.26902,Sei,Sei,13.5,2008-08-15
,27.09.2000,1.0,5.5,58.25,Lyr,Annen torskefisk,41.4,2000-09-27
1999006048.0,09.04.2021,45.0,15.57921,67.93413,Lange,Annen torskefisk,180.6,2021-09-04
2011056570.0,06.07.2012,16.0,5.37624,59.23466,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",8.4,2012-06-07
2005032685.0,10.01.2012,17.0,6.56095,58.25116,Dypvannsreke,Dypvannsreke,38.0,2012-10-01
1995005068.0,12.01.2010,6.0,16.5,70.75,Sei,Sei,0.0,2010-12-01
,31.10.2021,8.0,41.0,71.5,Torsk,Torsk,0.0,2021-10-31
2014065813.0,05.09.2018,20.0,10.5,59.25,Dypvannsreke,Dypvannsreke,0.0,2018-05-09
1999003840.0,28.03.2001,26.0,25.37756,71.13554,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",3.3,2001-03-28
2001015822.0,09.08.2008,31.0,12.50313,66.74865,Torsk,Torsk,22.5,2008-09-08
1998006489.0,11.10.2002,32.0,13.51657,66.70542,"Taskekrabbe, hun-",Taskekrabbe,274.0,2002-11-10
2013063712.0,18.03.2014,13.0,23.48981,70.7379,Torsk,Torsk,4763.7,2014-03-18
1987005596.0,17.08.2009,30.0,17.491,69.74206,Gråsteinbit,Steinbiter,69.3,2009-08-17
1995010800.0,26.02.2007,2.0,19.5,70.25,Brosme,Annen torskefisk,2.8,2007-02-26
1968008399.0,29.10.2018,18.0,11.56914,65.22203,"Taskekrabbe, han-",Taskekrabbe,16.0,2018-10-29
1995001942.0,21.11.2002,2.0,29.74327,69.93406,Torsk,Torsk,303.0,2002-11-21
1965013136.0,02.11.2006,20.0,10.5,59.25,Lange,Annen torskefisk,0.6,2006-02-11
2011055068.0,15.02.2012,35.0,17.5,70.25,Torsk,Torsk,,2012-02-15
2007037288.0,04.03.2018,30.0,17.491,69.74206,Sei,Sei,291.0,2018-04-03
1997012592.0,03.03.2010,1.0,5.5,58.25,Smørflyndre,"Annen flatfisk, bunnfisk og dypvannsfisk",1.1,2010-03-03
,15.06.2000,15.0,5.22302,59.73966,Pigghå,Haifisk,2.2,2000-06-15
1998001095.0,15.01.2010,16.0,5.37624,59.23466,Sei,Sei,1.2,2010-01-15
2002017008.0,29.01.2016,24.0,23.5,71.25,Torsk,Torsk,,2016-01-29
2000013414.0,26.01.2009,10.0,13.41423,67.82298,Torsk,Torsk,33.0,2009-01-26
1978006157.0,25.09.2007,24.0,15.47374,69.26583,Hyse,Hyse,248.5,2007-09-25
1998006556.0,28.02.2004,14.0,12.5,68.25,Torsk,Torsk,,2004-02-28
2005032505.0,16.11.2020,3.0,20.4513,70.26784,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",44.55,2020-11-16
1998002272.0,19.05.2004,0.0,,,Torsk,Torsk,1266.0,2004-05-19
1990003005.0,13.11.2021,27.0,21.79904,69.83414,Hyse,Hyse,5.7,2021-11-13
1992005027.0,08.04.2003,10.0,13.41423,67.82298,Brosme,Annen torskefisk,11.2,2003-08-04
1998004882.0,10.03.2005,24.0,15.47374,69.26583,Uer (vanlig),Uer,7.0,2005-10-03
1997012509.0,11.11.2010,20.0,10.5,59.25,Sjøkreps,"Andre skalldyr, bløtdyr og pigghuder",29.5,2010-11-11
1997002893.0,17.02.2003,41.0,5.38093,60.22739,Sei,Sei,445.5,2003-02-17
1993007774.0,20.01.2014,23.0,14.5,69.25,Torsk,Torsk,127.4,2014-01-20
1997003689.0,13.08.2020,12.0,10.50548,64.74619,Lyr,Annen torskefisk,161.2,2020-08-13
2005031425.0,11.12.2014,25.0,26.79157,70.49274,"Kongekrabbe, han-","Kongekrabbe, han",348.0,2014-11-12
1991007095.0,06.09.2020,53.0,14.43561,67.19701,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",72.9,2020-06-09
1990001797.0,22.05.2018,6.0,29.42593,70.64198,Hyse,Hyse,66.12,2018-05-22
1994012421.0,16.11.2005,16.0,9.5,58.75,Sjøkreps,"Andre skalldyr, bløtdyr og pigghuder",1.0,2005-11-16
1979008619.0,01.09.2003,13.0,3.5,59.25,Lange,Annen torskefisk,15.6,2003-01-09
1985012290.0,30.06.2006,1.0,18.5,70.25,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",12.2,2006-06-30
1988005658.0,03.04.2013,18.0,11.56914,65.22203,Hyse,Hyse,288.4,2013-03-04
1999012621.0,25.01.2007,25.0,7.5,57.75,Torsk,Torsk,36.6,2007-01-25
1970004957.0,10.11.2008,7.0,30.5,70.66667,Sei,Sei,4303.8,2008-10-11
1986005688.0,18.03.2013,10.0,13.41423,67.82298,Brosme,Annen torskefisk,14.0,2013-03-18
1994000454.0,28.11.2007,10.0,26.46578,71.23915,Sei,Sei,1035.5,2007-11-28
,10.10.2000,5.0,13.53719,67.22556,Norsk vårgytende sild,"Sild, norsk vårgytende",30232.0,2000-10-10
1994000341.0,19.08.2013,32.0,13.51657,66.70542,"Taskekrabbe, han-",Taskekrabbe,83.5,2013-08-19
1994004003.0,18.09.2006,6.0,5.5,62.75,Lysing,Annen torskefisk,306.6,2006-09-18
1999004200.0,23.09.2008,18.0,11.56914,65.22203,Uer (vanlig),Uer,115.3,2008-09-23
1996009873.0,18.12.2014,25.0,9.61139,63.78643,Lyr,Annen torskefisk,3.9,2014-12-18
1993006606.0,11.09.2001,53.0,14.43561,67.19701,Torsk,Torsk,66.0,2001-11-09
2001015921.0,15.03.2013,25.0,24.52052,71.23199,Torsk,Torsk,102.0,2013-03-15
1982010448.0,04.01.2005,37.0,17.20863,68.34791,Norsk vårgytende sild,"Sild, norsk vårgytende",4680.0,2005-04-01
2006036125.0,19.05.2014,20.0,10.5,59.25,Rødspette,"Annen flatfisk, bunnfisk og dypvannsfisk",0.0,2014-05-19
1994004984.0,15.09.2001,23.0,14.5,69.25,Brosme,Annen torskefisk,21.0,2001-09-15
1983004930.0,09.11.2009,24.0,15.47374,69.26583,Torsk,Torsk,195.0,2009-09-11
1988002266.0,16.02.2010,10.0,26.46578,71.23915,Brosme,Annen torskefisk,2.8,2010-02-16
1967006551.0,15.01.2005,3.0,11.5,67.25,Sei,Sei,4.1,2005-01-15
2001014861.0,06.04.2002,7.0,7.49065,63.24359,Lyr,Annen torskefisk,325.0,2002-06-04
1998013075.0,20.01.2014,20.0,10.5,59.25,Dypvannsreke,Dypvannsreke,97.0,2014-01-20
1964012050.0,23.04.2010,29.0,20.85193,69.51502,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",4.1,2010-04-23
2002019184.0,03.11.2014,17.0,10.5,58.75,Dypvannsreke,Dypvannsreke,1.0,2014-03-11
1999010406.0,17.08.2001,30.0,17.491,69.74206,Sei,Sei,78.3,2001-08-17
1992001651.0,21.02.2011,6.0,29.42593,70.64198,"Kongekrabbe, han-","Kongekrabbe, han",102.0,2011-02-21
2009047148.0,26.02.2010,20.0,14.56401,68.75918,Torsk,Torsk,,2010-02-26
1986003853.0,30.05.2017,4.0,22.0,73.75,Blåkveite,Blåkveite,,2017-05-30
1976006525.0,05.10.2006,48.0,13.71385,68.08439,Hyse,Hyse,10.3,2006-05-10
1997004182.0,11.10.2015,54.0,2.5,59.25,Torsk,Torsk,212.4,2015-11-10
1996000465.0,23.02.2015,46.0,14.56579,68.15924,Brosme,Annen torskefisk,4.2,2015-02-23
1985011522.0,15.04.2010,10.0,26.46578,71.23915,Torsk,Torsk,886.5,2010-04-15
2015070973.0,15.05.2018,16.0,9.5,58.75,Smørflyndre,"Annen flatfisk, bunnfisk og dypvannsfisk",0.0,2018-05-15
1979012898.0,21.06.2006,17.0,6.56095,58.25116,Torsk,Torsk,7.1,2006-06-21
,19.02.2000,16.0,5.37624,59.23466,Piggvar,"Annen flatfisk, bunnfisk og dypvannsfisk",4.0,2000-02-19
2004027345.0,04.04.2008,12.0,10.50548,64.74619,Sei,Sei,405.0,2008-04-04
1989007013.0,02.04.2014,48.0,13.71385,68.08439,Torsk,Torsk,34.5,2014-02-04
1979006973.0,26.04.2004,6.0,29.42593,70.64198,Torsk,Torsk,4777.5,2004-04-26
2008044968.0,10.06.2018,30.0,17.491,69.74206,Blåkveite,Blåkveite,2054.0,2018-10-06
,11.03.2000,48.0,13.71385,68.08439,Rødspette,"Annen flatfisk, bunnfisk og dypvannsfisk",5.5,2000-11-03
1983011111.0,23.04.2020,12.0,22.55833,70.7874,Torsk,Torsk,225.0,2020-04-23
1999013105.0,01.06.2018,17.0,10.5,58.75,Dypvannsreke,Dypvannsreke,17.0,2018-01-06
1989000900.0,06.10.2012,24.0,25.53489,70.46517,Flekksteinbit,Steinbiter,15.0,2012-06-10
1990005578.0,31.01.2003,23.0,14.5,69.25,Hyse,Hyse,7.0,2003-01-31
2001013921.0,26.08.2004,19.0,13.5,68.75,Rødspette,"Annen flatfisk, bunnfisk og dypvannsfisk",57.2,2004-08-26
1995009806.0,14.11.2002,35.0,6.777,62.25527,Torsk,Torsk,85.5,2002-11-14
1985007617.0,22.01.2014,31.0,12.50313,66.74865,Torsk,Torsk,89.7,2014-01-22
1966007491.0,02.04.2015,13.0,11.5,68.25,Torsk,Torsk,4144.5,2015-02-04
1998012393.0,17.03.2014,16.0,9.5,58.75,Hyse,Hyse,0.0,2014-03-17
2007038148.0,03.02.2015,25.0,7.5,57.75,Sei,Sei,0.0,2015-03-02
1987005594.0,08.02.2021,10.0,13.41423,67.82298,Hyse,Hyse,36.0,2021-08-02
1983010007.0,03.05.2018,24.0,7.5,63.75,Torsk,Torsk,21.0,2018-03-05
1973004471.0,09.05.2017,33.0,5.59752,62.21811,Hyse,Hyse,19.4,2017-09-05
1980003244.0,26.03.2001,15.0,5.22302,59.73966,Brosme,Annen torskefisk,1.4,2001-03-26
1987002785.0,24.05.2002,0.0,,,Hyse,Hyse,14.0,2002-05-24
2020112993.0,08.10.2020,12.0,10.50548,64.74619,Hyse,Hyse,77.52,2020-08-10
2011056010.0,05.05.2021,12.0,28.48711,71.23613,Hyse,Hyse,221.16,2021-05-05
1999012487.0,04.10.2007,20.0,10.5,59.25,Torsk,Torsk,15.3,2007-04-10
1998008503.0,12.09.2006,16.0,,,Torsk,Torsk,27.1,2006-12-09
1994007575.0,24.09.2019,28.0,19.89177,69.64928,Uer (vanlig),Uer,34.0,2019-09-24
1999008990.0,01.08.2001,4.0,4.5,61.75,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",33.8,2001-01-08
1998001975.0,24.06.2019,24.0,25.53489,70.46517,"Kongekrabbe, hun-","Kongekrabbe, annen",16.0,2019-06-24
1995012361.0,12.02.2009,16.0,9.5,58.75,Dypvannsreke,Dypvannsreke,135.0,2009-12-02
1998004379.0,12.02.2007,48.0,13.71385,68.08439,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",2.8,2007-12-02
1983012925.0,09.09.2013,12.0,8.49357,58.26584,Torsk,Torsk,0.0,2013-09-09
1983010413.0,19.01.2001,42.0,16.01984,68.79785,Hyse,Hyse,28.0,2001-01-19
2000013656.0,30.08.2002,2.0,19.5,70.25,Uer (vanlig),Uer,2.0,2002-08-30
2014066552.0,09.12.2014,1.0,5.5,58.25,Annen skate og rokke,Skater og annen bruskfisk,40.0,2014-09-12
1999004246.0,24.07.2021,20.0,-23.5,63.25,Blåkveite,Blåkveite,225.2,2021-07-24
2008045528.0,12.03.2021,6.0,5.5,62.75,Lyr,Annen torskefisk,316.25,2021-12-03
,11.11.2016,17.0,8.0,79.25,Snabeluer,Uer,0.0,2016-11-11
1998000208.0,04.05.2009,3.0,20.4513,70.26784,Rognkjeks (hun),"Annen flatfisk, bunnfisk og dypvannsfisk",1748.7,2009-04-05
1998013091.0,17.06.2009,20.0,10.5,59.25,Torsk,Torsk,11.8,2009-06-17
1991004831.0,25.08.2004,24.0,7.5,63.75,Lyr,Annen torskefisk,509.6,2004-08-25
1986010496.0,06.04.2006,27.0,21.79904,69.83414,Torsk,Torsk,,2006-06-04
1977003999.0,09.03.2016,7.0,7.49065,63.24359,Gråsteinbit,Steinbiter,3.3,2016-09-03
1976006738.0,30.04.2014,10.0,13.41423,67.82298,Torsk,Torsk,1017.5,2014-04-30
,13.10.2000,3.0,4.47778,61.2617,Sei,Sei,137.7,2000-10-13
2003021025.0,22.03.2007,2.0,4.51988,60.76585,Norsk vårgytende sild,"Sild, norsk vårgytende",6155.0,2007-03-22
1996012403.0,06.08.2008,16.0,9.5,58.75,Dypvannsreke,Dypvannsreke,270.0,2008-06-08
1994002569.0,18.07.2019,24.0,25.53489,70.46517,"Kongekrabbe, han-","Kongekrabbe, han",26.0,2019-07-18
1991008785.0,04.01.2008,16.0,5.37624,59.23466,Torsk,Torsk,21.2,2008-04-01
1984002515.0,23.01.2017,23.0,14.5,69.25,Sei,Sei,836.0,2017-01-23
1996000465.0,18.03.2009,29.0,20.85193,69.51502,Torsk,Torsk,,2009-03-18
1989000829.0,17.03.2004,3.0,31.5,70.25,Hyse,Hyse,5.6,2004-03-17
1981008705.0,09.08.2007,17.0,6.56095,58.25116,Torsk,Torsk,14.2,2007-09-08
1996011105.0,13.05.2004,24.0,23.5,71.25,Torsk,Torsk,76.5,2004-05-13
2000013486.0,20.03.2007,46.0,14.56579,68.15924,Torsk,Torsk,153.0,2007-03-20
2008043808.0,17.01.2019,25.0,26.79157,70.49274,"Kongekrabbe, han-","Kongekrabbe, han",45.0,2019-01-17
2001014581.0,21.02.2017,35.0,17.5,70.25,Torsk,Torsk,4500.0,2017-02-21
1979005195.0,02.02.2001,15.0,13.44548,68.29821,Uer (vanlig),Uer,64.0,2001-02-02
1987005815.0,10.04.2015,25.0,24.52052,71.23199,Torsk,Torsk,589.5,2015-10-04
1995001273.0,11.05.2018,16.0,9.5,58.75,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",0.0,2018-11-05
1986001504.0,14.03.2019,3.0,11.5,67.25,Torsk,Torsk,0.0,2019-03-14
2000013428.0,23.10.2009,5.0,13.53719,67.22556,"Taskekrabbe, han-",Taskekrabbe,37.0,2009-10-23
1985012881.0,30.09.2011,25.0,7.5,57.75,Torsk,Torsk,9.4,2011-09-30
1971012844.0,11.03.2008,17.0,6.56095,58.25116,Hvitting,Annen torskefisk,2.4,2008-11-03
1997012364.0,28.10.2008,20.0,10.5,59.25,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",4.2,2008-10-28
1979003133.0,04.01.2009,40.0,5.52325,60.70822,Pigghå,Haifisk,4.5,2009-04-01
2004030066.0,09.08.2008,25.0,9.61139,63.78643,Hvitting,Annen torskefisk,2.4,2008-09-08
1999003715.0,04.09.2014,7.0,7.49065,63.24359,Torsk,Torsk,36.0,2014-04-09
1999005431.0,14.03.2012,25.0,26.79157,70.49274,Torsk,Torsk,72.0,2012-03-14
1990000355.0,07.04.2010,25.0,16.61634,69.26902,Torsk,Torsk,187.5,2010-07-04
1991006058.0,17.03.2001,35.0,12.65937,65.69263,Hyse,Hyse,2.8,2001-03-17
1989011075.0,14.11.2014,6.0,29.42593,70.64198,Hyse,Hyse,25.1,2014-11-14
1973005367.0,25.02.2010,20.0,14.56401,68.75918,Torsk,Torsk,846.0,2010-02-25
1998013079.0,06.02.2013,12.0,8.49357,58.26584,Hyse,Hyse,0.0,2013-06-02
2003019925.0,22.03.2004,0.0,,,Torsk,Torsk,4756.5,2004-03-22
1997001240.0,10.05.2001,16.0,9.5,58.75,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",11.2,2001-10-05
2004027345.0,11.04.2019,12.0,10.50548,64.74619,Torsk,Torsk,189.15,2019-11-04
1988004410.0,17.03.2011,3.0,20.4513,70.26784,Torsk,Torsk,12.0,2011-03-17
2001016401.0,28.02.2013,17.0,10.5,65.25,Sei,Sei,0.0,2013-02-28
1961013135.0,14.11.2003,20.0,10.5,59.25,Smørflyndre,"Annen flatfisk, bunnfisk og dypvannsfisk",2.8,2003-11-14
1990004695.0,05.10.2007,33.0,5.59752,62.21811,Sei,Sei,1138.1,2007-05-10
1997005911.0,14.02.2014,27.0,11.5,66.25,Uer (vanlig),Uer,1.0,2014-02-14
2004029768.0,22.06.2005,12.0,10.50548,64.74619,Torsk,Torsk,928.5,2005-06-22
1993005546.0,24.03.2003,42.0,16.01984,68.79785,Torsk,Torsk,556.5,2003-03-24
2006036245.0,27.11.2011,8.0,18.0,74.5,Torsk,Torsk,0.0,2011-11-27
2000013623.0,17.06.2006,35.0,17.5,70.25,Sei,Sei,,2006-06-17
2003025605.0,06.09.2016,35.0,12.65937,65.69263,Torsk,Torsk,16.5,2016-06-09
,31.03.2000,19.0,29.0,74.5,Flekksteinbit,Steinbiter,514.8,2000-03-31
1990004779.0,19.10.2006,28.0,8.9273,63.31354,"Taskekrabbe, han-",Taskekrabbe,20.0,2006-10-19
1995000523.0,11.11.2011,11.0,21.54827,70.73675,Torsk,Torsk,21.0,2011-11-11
1981011828.0,31.03.2011,30.0,17.491,69.74206,Torsk,Torsk,,2011-03-31
1998002208.0,05.11.2016,53.0,0.5,60.25,Hyse,Hyse,1231.2,2016-05-11
1992001814.0,17.02.2011,7.0,30.5,70.66667,Torsk,Torsk,,2011-02-17
1990001079.0,11.11.2014,20.0,10.5,59.25,Hyse,Hyse,0.0,2014-11-11
1989006540.0,06.01.2001,51.0,15.72181,67.53177,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",11.8,2001-06-01
1993008161.0,14.07.2001,38.0,10.50072,64.25083,Piggvar,"Annen flatfisk, bunnfisk og dypvannsfisk",3.3,2001-07-14
1979012682.0,10.04.2014,17.0,6.56095,58.25116,Lyr,Annen torskefisk,6.9,2014-10-04
1999008501.0,03.08.2011,3.0,4.5,59.25,Torsk,Torsk,23.6,2011-03-08
1988008236.0,03.04.2008,33.0,12.68927,66.25914,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",18.9,2008-03-04
2001015161.0,28.05.2015,16.0,9.5,58.75,Dypvannsreke,Dypvannsreke,1020.0,2015-05-28
1986010242.0,08.03.2016,24.0,15.47374,69.26583,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",21.6,2016-08-03
1981002154.0,15.03.2005,10.0,13.41423,67.82298,Torsk,Torsk,285.0,2005-03-15
2001015483.0,15.08.2003,32.0,13.51657,66.70542,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",72.8,2003-08-15
1996005787.0,23.02.2002,38.0,10.50072,64.25083,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",28.0,2002-02-23
1996006100.0,28.09.2007,10.0,13.41423,67.82298,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",872.4,2007-09-28
1991006491.0,14.03.2021,15.0,13.44548,68.29821,Torsk,Torsk,27.3,2021-03-14
1981005702.0,15.06.2001,12.0,10.50548,64.74619,Torsk,Torsk,51.0,2001-06-15
1999000395.0,17.03.2010,11.0,21.54827,70.73675,Torsk,Torsk,964.5,2010-03-17
,19.07.2000,1.0,5.5,58.25,Lange,Annen torskefisk,513.0,2000-07-19
1996009298.0,29.11.2002,3.0,4.47778,61.2617,Torsk,Torsk,27.0,2002-11-29
2004027366.0,19.04.2016,24.0,25.53489,70.46517,Torsk,Torsk,57.0,2016-04-19
1998009678.0,16.02.2012,3.0,31.5,70.25,Brosme,Annen torskefisk,34.0,2012-02-16
1997005541.0,04.03.2008,33.0,12.68927,66.25914,Lyr,Annen torskefisk,35.1,2008-04-03
1997008831.0,18.04.2001,16.0,5.37624,59.23466,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",5.0,2001-04-18
2001014203.0,03.03.2017,46.0,14.56579,68.15924,Torsk,Torsk,1839.0,2017-03-03
1995002486.0,23.11.2004,13.0,23.48981,70.7379,Torsk,Torsk,432.0,2004-11-23
1986004843.0,23.03.2015,12.0,10.50548,64.74619,Torsk,Torsk,223.5,2015-03-23
2015071714.0,14.11.2019,3.0,20.4513,70.26784,Brosme,Annen torskefisk,70.0,2019-11-14
1983007444.0,03.03.2014,20.0,14.56401,68.75918,Torsk,Torsk,93.0,2014-03-03
1998012575.0,17.12.2007,25.0,9.61139,63.78643,Lange,Annen torskefisk,7.0,2007-12-17
1995000099.0,13.12.2004,29.0,20.85193,69.51502,Sei,Sei,105.3,2004-12-13
1975010906.0,10.01.2011,3.0,20.4513,70.26784,Torsk,Torsk,,2011-10-01
1998004230.0,29.08.2003,33.0,5.59752,62.21811,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",172.8,2003-08-29
,14.11.2000,10.0,22.0,72.5,Hyse,Hyse,15078.0,2000-11-14
1971003988.0,02.04.2007,33.0,5.59752,62.21811,Sei,Sei,56.7,2007-02-04
,05.03.2003,42.0,16.01984,68.79785,Torsk,Torsk,42.0,2003-05-03
2009047308.0,18.06.2009,25.0,26.79157,70.49274,Hyse,Hyse,91.0,2009-06-18
1987005358.0,19.09.2016,31.0,12.50313,66.74865,"Taskekrabbe, hun-",Taskekrabbe,478.0,2016-09-19
1981013111.0,28.06.2017,20.0,10.5,59.25,Dypvannsreke,Dypvannsreke,30.0,2017-06-28
1987010654.0,26.01.2003,30.0,17.491,69.74206,Brosme,Annen torskefisk,14.0,2003-01-26
1991006092.0,27.03.2008,27.0,11.5,66.25,Lyr,Annen torskefisk,131.3,2008-03-27
1997006661.0,08.04.2016,44.0,15.61145,68.27428,Torsk,Torsk,135.0,2016-08-04
1999009349.0,09.12.2010,13.0,23.48981,70.7379,Sei,Sei,261.9,2010-09-12
2019110673.0,12.08.2021,1.0,4.50056,60.24815,Grønngylt,Leppefisk,97.97,2021-12-08
1995006069.0,16.12.2019,24.0,15.47374,69.26583,Lange,Annen torskefisk,15.0,2019-12-16
2005030609.0,10.03.2006,12.0,10.50548,64.74619,Torsk,Torsk,978.0,2006-10-03
,29.02.2016,40.0,5.52325,60.70822,Lysing,Annen torskefisk,6.6,2016-02-29
1971001268.0,26.09.2013,12.0,8.49357,58.26584,Dypvannsreke,Dypvannsreke,221.0,2013-09-26
2011052808.0,17.02.2014,7.0,30.5,70.66667,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",85.1,2014-02-17
2002019441.0,17.03.2003,42.0,16.01984,68.79785,Torsk,Torsk,31.5,2003-03-17
2008041028.0,06.03.2008,2.0,19.5,70.25,Torsk,Torsk,,2008-06-03
2013060892.0,20.03.2013,3.0,20.4513,70.26784,Sei,Sei,529.2,2013-03-20
2005033466.0,15.04.2010,15.0,5.22302,59.73966,Hyse,Hyse,1.4,2010-04-15
1999011387.0,08.02.2014,4.0,12.33333,67.33333,Torsk,Torsk,,2014-08-02
1998002583.0,11.03.2009,5.0,22.46289,70.33884,Torsk,Torsk,27.0,2009-11-03
2012059873.0,22.05.2017,12.0,10.50548,64.74619,Brosme,Annen torskefisk,26.6,2017-05-22
2011054848.0,29.09.2014,7.0,30.5,70.66667,Torsk,Torsk,10.0,2014-09-29
1998008565.0,04.05.2002,16.0,5.37624,59.23466,Sei,Sei,36.0,2002-04-05
1990001522.0,07.11.2008,5.0,22.46289,70.33884,Kveite,"Annen flatfisk, bunnfisk og dypvannsfisk",11.0,2008-07-11
,25.02.2000,0.0,,,Gråsteinbit,Steinbiter,5.0,2000-02-25
1997012509.0,07.01.2016,20.0,10.5,59.25,Tunge,"Annen flatfisk, bunnfisk og dypvannsfisk",3.3,2016-07-01
1997010276.0,23.04.2001,29.0,20.85193,69.51502,Torsk,Torsk,130.5,2001-04-23
2008044888.0,14.11.2011,2.0,18.0,73.75,Blåkveite,Blåkveite,0.0,2011-11-14
1992006876.0,13.04.2002,10.0,13.41423,67.82298,Hyse,Hyse,28.0,2002-04-13
2015070973.0,12.07.2017,16.0,9.5,58.75,Dypvannsreke,Dypvannsreke,289.0,2017-12-07
1999001243.0,11.06.2012,28.0,19.89177,69.64928,Dypvannsreke,Dypvannsreke,169.0,2012-11-06
1995001355.0,10.03.2005,24.0,23.5,71.25,Uer (vanlig),Uer,20.0,2005-10-03
2001015287.0,05.04.2014,24.0,4.5,54.75,Sandflyndre,"Annen flatfisk, bunnfisk og dypvannsfisk",405.9,2014-05-04
2011055290.0,03.03.2017,6.0,7.83333,66.58333,Hyse,Hyse,639.0,2017-03-03
1994009909.0,10.11.2008,3.0,20.4513,70.26784,Sei,Sei,28.4,2008-10-11
1989012638.0,29.03.2004,25.0,7.5,57.75,Lyr,Annen torskefisk,4.6,2004-03-29
1983000309.0,11.04.2013,4.0,4.5,61.75,Lysing,Annen torskefisk,306.0,2013-11-04
1994001146.0,31.05.2008,12.0,8.49357,58.26584,Torsk,Torsk,12.0,2008-05-31
2012056928.0,19.04.2018,12.0,10.50548,64.74619,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",11.2,2018-04-19
1998002537.0,01.07.2003,2.0,19.5,70.25,Gråsteinbit,Steinbiter,46.2,2003-01-07
1997009718.0,19.10.2005,7.0,7.49065,63.24359,Lange,Annen torskefisk,11.2,2005-10-19
1983004280.0,29.08.2003,7.0,7.49065,63.24359,Hyse,Hyse,37.8,2003-08-29
1997012720.0,03.12.2002,17.0,6.56095,58.25116,Breiflabb,"Annen flatfisk, bunnfisk og dypvannsfisk",1.4,2002-03-12
1967011492.0,20.02.2002,30.0,17.491,69.74206,Sei,Sei,162.0,2002-02-20
,19.11.2004,10.0,27.0,76.75,Torsk,Torsk,50850.0,2004-11-19
